"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_13.stat",,,,"Date:","31 Jan 2019 17:02:40 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
2.450,3.310,3.610,44.0,3.0,51.0,2.0,0.0,0.0,34.653,2.970,61.386,0.990,0.0,0.0,41.414,2.020,56.566,0.0,0.0,0.0,33.333,3.030,62.626,0.0,0.0,1.010,73.469,3.061,19.388,4.082,0.0,0.0,48.0,3.0,49.0,0.0,0.0,0.0,40.594,1.980,53.465,3.960,0.0,0.0,39.0,2.0,59.0,0.0,0.0,0.0,34.0,3.0,63.0,0.0,0.0,0.0,34.653,0.990,62.376,1.980,0.0,0.0,34.0,4.0,62.0,0.0,0.0,0.0,23.232,1.010,50.505,25.253,0.0,0.0,35.294,3.922,55.882,4.902,0.0,0.0,36.0,2.0,62.0,0.0,0.0,0.0,35.354,5.051,57.576,2.020,0.0,0.0,40.0,3.0,56.0,1.0,0.0,0.0,21296291840.0,503672832.0,20134670336.0,247255040.0,0.0,2387968.0,0.0,0.0,0.0,57.0,0.0,0.0,1208885248.0,41729249280.0,34076.0,10708.0,1548972170.562,31-01 17:02:50
2.450,3.310,3.610,55.882,5.882,32.353,2.941,0.0,2.941,19.0,4.0,58.0,18.0,0.0,1.0,37.624,4.950,54.455,2.970,0.0,0.0,28.283,3.030,68.687,0.0,0.0,0.0,66.337,4.950,21.782,6.931,0.0,0.0,48.485,5.051,45.455,1.010,0.0,0.0,28.283,5.051,66.667,0.0,0.0,0.0,28.283,2.020,65.657,4.040,0.0,0.0,16.162,1.010,82.828,0.0,0.0,0.0,30.0,6.0,64.0,0.0,0.0,0.0,15.152,4.040,80.808,0.0,0.0,0.0,20.202,4.040,72.727,3.030,0.0,0.0,24.242,2.020,73.737,0.0,0.0,0.0,29.293,4.040,64.646,2.020,0.0,0.0,26.263,6.061,67.677,0.0,0.0,0.0,43.0,3.0,53.0,1.0,0.0,0.0,21321310208.0,503672832.0,20144967680.0,211939328.0,0.0,10567680.0,0.0,0.0,0.0,47.0,0.0,0.0,1208885248.0,41729249280.0,10763.0,7593.0,1548972171.562,31-01 17:02:51
2.450,3.310,3.610,21.212,1.010,73.737,3.030,0.0,1.010,31.373,2.941,64.706,0.0,0.0,0.980,17.0,1.0,79.0,3.0,0.0,0.0,17.347,1.020,78.571,2.041,0.0,1.020,51.020,4.082,34.694,10.204,0.0,0.0,21.429,1.020,77.551,0.0,0.0,0.0,64.646,2.020,33.333,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,4.902,0.980,94.118,0.0,0.0,0.0,8.081,0.0,91.919,0.0,0.0,0.0,3.922,1.961,94.118,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,2.970,0.0,90.099,6.931,0.0,0.0,0.990,0.0,92.079,6.931,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.0,1.0,67.0,8.0,0.0,0.0,21336801280.0,503300096.0,20123553792.0,218234880.0,0.0,11014144.0,0.0,0.0,0.0,58.0,0.0,0.0,1209049088.0,41729085440.0,5658.0,7192.0,1548972172.562,31-01 17:02:52
2.500,3.310,3.610,5.941,0.990,91.089,0.0,0.0,1.980,6.061,2.020,88.889,3.030,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,18.0,0.0,82.0,0.0,0.0,0.0,26.531,4.082,46.939,22.449,0.0,0.0,29.412,4.902,62.745,2.941,0.0,0.0,6.931,1.980,79.208,11.881,0.0,0.0,4.040,1.010,88.889,6.061,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,24.0,1.0,65.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,53.535,46.465,0.0,0.0,21264629760.0,502923264.0,20047765504.0,366571520.0,0.0,32624640.0,0.0,0.0,0.0,105.0,0.0,0.0,1209176064.0,41728958464.0,4156.0,6295.0,1548972173.562,31-01 17:02:53
2.500,3.310,3.610,31.0,2.0,65.0,0.0,0.0,2.0,12.0,1.0,84.0,3.0,0.0,0.0,9.184,0.0,90.816,0.0,0.0,0.0,27.273,3.030,69.697,0.0,0.0,0.0,51.485,4.950,38.614,4.950,0.0,0.0,40.594,1.980,53.465,3.960,0.0,0.0,24.490,1.020,72.449,2.041,0.0,0.0,17.172,0.0,77.778,5.051,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.961,0.980,97.059,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,1.0,89.0,0.0,0.0,0.0,7.0,1.0,90.0,2.0,0.0,0.0,21279748096.0,502923264.0,20057686016.0,341532672.0,0.0,10543104.0,0.0,0.0,0.0,44.0,0.0,0.0,1209176064.0,41728958464.0,5306.0,7059.0,1548972174.562,31-01 17:02:54
2.500,3.310,3.610,27.723,2.970,65.347,1.980,0.0,1.980,37.374,1.010,56.566,5.051,0.0,0.0,6.931,0.990,91.089,0.0,0.0,0.990,21.0,1.0,76.0,2.0,0.0,0.0,58.586,6.061,27.273,8.081,0.0,0.0,39.0,2.0,59.0,0.0,0.0,0.0,41.584,2.970,49.505,5.941,0.0,0.0,8.0,0.0,73.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,96.939,3.061,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,9.901,0.990,88.119,0.990,0.0,0.0,21339373568.0,502923264.0,20069687296.0,269905920.0,0.0,12533760.0,0.0,0.0,0.0,53.0,0.0,0.0,1209176064.0,41728958464.0,5344.0,7396.0,1548972175.562,31-01 17:02:55
2.500,3.310,3.610,33.0,6.0,58.0,2.0,0.0,1.0,25.743,0.0,59.406,14.851,0.0,0.0,4.040,1.010,94.949,0.0,0.0,0.0,15.0,2.0,80.0,3.0,0.0,0.0,44.444,4.040,43.434,8.081,0.0,0.0,11.881,1.980,84.158,1.980,0.0,0.0,41.414,3.030,52.525,3.030,0.0,0.0,27.273,3.030,66.667,3.030,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,93.0,1.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,1.0,1.0,96.0,2.0,0.0,0.0,23.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,21424611328.0,502378496.0,20029902848.0,224997376.0,0.0,11423744.0,0.0,0.0,0.0,60.0,0.0,0.0,1209360384.0,41728774144.0,9828.0,6993.0,1548972176.562,31-01 17:02:56
2.500,3.310,3.610,40.404,8.081,46.465,3.030,0.0,2.020,31.068,2.913,60.194,2.913,0.0,2.913,21.0,4.0,73.0,1.0,0.0,1.0,26.733,3.960,69.307,0.0,0.0,0.0,59.0,6.0,32.0,3.0,0.0,0.0,29.592,5.102,62.245,3.061,0.0,0.0,37.0,6.0,43.0,13.0,0.0,1.0,30.303,3.030,66.667,0.0,0.0,0.0,16.832,1.980,81.188,0.0,0.0,0.0,16.0,2.0,82.0,0.0,0.0,0.0,13.861,0.990,85.149,0.0,0.0,0.0,15.0,4.0,81.0,0.0,0.0,0.0,16.0,2.0,77.0,5.0,0.0,0.0,30.693,4.950,61.386,2.970,0.0,0.0,19.388,1.020,79.592,0.0,0.0,0.0,31.373,5.882,59.804,2.941,0.0,0.0,21570260992.0,500236288.0,19898163200.0,213229568.0,0.0,10932224.0,0.0,32768.0,0.0,78.0,0.0,5.0,1209745408.0,41728389120.0,48889.0,8292.0,1548972177.562,31-01 17:02:57
2.380,3.270,3.600,19.0,3.0,77.0,0.0,0.0,1.0,38.384,3.030,58.586,0.0,0.0,0.0,21.782,5.941,70.297,1.980,0.0,0.0,21.0,2.0,77.0,0.0,0.0,0.0,50.0,4.0,34.0,12.0,0.0,0.0,15.0,1.0,79.0,5.0,0.0,0.0,51.0,5.0,44.0,0.0,0.0,0.0,18.812,1.980,79.208,0.0,0.0,0.0,7.921,1.980,90.099,0.0,0.0,0.0,16.0,4.0,80.0,0.0,0.0,0.0,7.071,2.020,90.909,0.0,0.0,0.0,9.0,1.0,90.0,0.0,0.0,0.0,10.101,1.010,87.879,1.010,0.0,0.0,57.0,4.0,39.0,0.0,0.0,0.0,8.911,1.980,89.109,0.0,0.0,0.0,15.0,2.0,79.0,4.0,0.0,0.0,21591060480.0,499863552.0,19869171712.0,221794304.0,0.0,10731520.0,0.0,0.0,0.0,58.0,0.0,0.0,1209872384.0,41728262144.0,15301.0,8055.0,1548972178.562,31-01 17:02:58
2.380,3.270,3.600,0.0,0.0,98.980,0.0,0.0,1.020,0.0,1.980,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.960,0.990,45.545,48.515,0.0,0.990,12.0,4.0,36.0,48.0,0.0,0.0,26.733,1.980,71.287,0.0,0.0,0.0,2.0,0.0,48.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.871,1.980,81.188,3.960,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.204,0.0,57.143,32.653,0.0,0.0,21595119616.0,499310592.0,19864121344.0,223338496.0,0.0,26222592.0,0.0,0.0,0.0,88.0,0.0,0.0,1210138624.0,41727995904.0,2562.0,4180.0,1548972179.562,31-01 17:02:59
2.380,3.270,3.600,5.0,2.0,83.0,9.0,0.0,1.0,3.960,0.990,92.079,2.970,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.081,1.010,37.374,53.535,0.0,0.0,25.743,0.990,43.564,29.703,0.0,0.0,7.071,0.0,92.929,0.0,0.0,0.0,8.081,2.020,60.606,29.293,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.980,0.0,98.039,0.0,0.0,0.980,2.970,2.970,94.059,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.0,1.0,86.0,0.0,0.0,0.0,1.0,0.0,32.0,67.0,0.0,0.0,21529743360.0,499310592.0,19824676864.0,328159232.0,0.0,39284736.0,0.0,0.0,0.0,93.0,0.0,0.0,1210138624.0,41727995904.0,3397.0,5291.0,1548972180.562,31-01 17:03:00
2.380,3.270,3.600,3.030,0.0,55.556,41.414,0.0,0.0,7.071,1.010,55.556,36.364,0.0,0.0,4.0,2.0,84.0,10.0,0.0,0.0,7.0,2.0,91.0,0.0,0.0,0.0,21.782,1.980,76.238,0.0,0.0,0.0,14.286,1.020,75.510,9.184,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,9.0,2.0,32.0,57.0,0.0,0.0,4.082,2.041,91.837,2.041,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.202,0.0,15.152,64.646,0.0,0.0,21534150656.0,499310592.0,19871371264.0,277057536.0,0.0,42037248.0,0.0,0.0,0.0,111.0,0.0,0.0,1210138624.0,41727995904.0,3093.0,5362.0,1548972181.562,31-01 17:03:01
2.380,3.270,3.600,10.101,1.010,77.778,11.111,0.0,0.0,3.030,1.010,79.798,16.162,0.0,0.0,22.0,0.0,78.0,0.0,0.0,0.0,39.216,1.961,56.863,1.961,0.0,0.0,70.408,3.061,19.388,7.143,0.0,0.0,20.0,2.0,61.0,17.0,0.0,0.0,1.0,1.0,87.0,11.0,0.0,0.0,16.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,82.0,15.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,8.911,0.0,87.129,3.960,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,8.0,1.0,80.0,11.0,0.0,0.0,21540945920.0,499310592.0,19896504320.0,245129216.0,0.0,29196288.0,0.0,0.0,0.0,88.0,0.0,0.0,1210138624.0,41727995904.0,5111.0,6649.0,1548972182.562,31-01 17:03:02
2.590,3.300,3.600,46.465,2.020,44.444,5.051,0.0,2.020,15.842,0.990,67.327,14.851,0.0,0.990,15.0,2.0,82.0,1.0,0.0,0.0,14.0,0.0,67.0,19.0,0.0,0.0,87.0,1.0,4.0,8.0,0.0,0.0,16.0,1.0,74.0,9.0,0.0,0.0,12.121,0.0,87.879,0.0,0.0,0.0,9.901,0.0,88.119,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.911,0.990,80.198,9.901,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,11.0,1.0,83.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,7.0,1.0,92.0,0.0,0.0,0.0,25.743,1.980,72.277,0.0,0.0,0.0,21552836608.0,499310592.0,19917467648.0,212275200.0,0.0,21487616.0,0.0,49152.0,0.0,71.0,0.0,2.0,1210138624.0,41727995904.0,4702.0,6936.0,1548972183.562,31-01 17:03:03
