"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_5.stat",,,,"Date:","31 Jan 2019 14:58:37 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
1.230,1.910,1.970,29.293,1.010,62.626,6.061,0.0,1.010,11.765,1.961,77.451,7.843,0.0,0.980,4.040,0.0,95.960,0.0,0.0,0.0,17.0,1.0,82.0,0.0,0.0,0.0,17.0,2.0,68.0,13.0,0.0,0.0,49.0,4.0,32.0,15.0,0.0,0.0,42.268,1.031,52.577,4.124,0.0,0.0,11.224,2.041,86.735,0.0,0.0,0.0,15.152,0.0,84.848,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,16.0,0.0,69.0,15.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,9.0,0.0,88.0,3.0,0.0,0.0,3.960,0.0,96.040,0.0,0.0,0.0,33.0,3.0,47.0,17.0,0.0,0.0,19621871616.0,595193856.0,21733928960.0,230895616.0,14864384.0,16719872.0,0.0,0.0,671.0,83.0,0.0,0.0,1188114432.0,41750020096.0,5767.0,8592.0,1548964727.894,31-01 14:58:47
1.230,1.910,1.970,18.367,1.020,76.531,3.061,0.0,1.020,22.0,1.0,73.0,4.0,0.0,0.0,32.673,2.970,63.366,0.990,0.0,0.0,16.327,2.041,77.551,4.082,0.0,0.0,59.0,1.0,33.0,7.0,0.0,0.0,32.0,2.0,51.0,15.0,0.0,0.0,12.745,3.922,81.373,1.961,0.0,0.0,27.0,0.0,73.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,0.0,0.0,9.0,0.0,91.0,0.0,0.0,0.0,0.990,0.0,80.198,18.812,0.0,0.0,6.0,2.0,92.0,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,1.0,2.0,94.0,3.0,0.0,0.0,6.061,0.0,92.929,1.010,0.0,0.0,23.0,2.0,75.0,0.0,0.0,0.0,19562868736.0,595193856.0,21692641280.0,331186176.0,0.0,18247680.0,0.0,0.0,0.0,74.0,0.0,0.0,1188114432.0,41750020096.0,6226.0,7911.0,1548964728.894,31-01 14:58:48
1.230,1.910,1.970,42.0,4.0,50.0,2.0,0.0,2.0,23.0,1.0,67.0,7.0,0.0,2.0,40.404,3.030,56.566,0.0,0.0,0.0,31.373,3.922,58.824,5.882,0.0,0.0,61.224,6.122,30.612,2.041,0.0,0.0,42.574,4.950,51.485,0.990,0.0,0.0,30.0,2.0,66.0,2.0,0.0,0.0,44.554,4.950,49.505,0.990,0.0,0.0,12.871,1.980,85.149,0.0,0.0,0.0,16.0,1.0,83.0,0.0,0.0,0.0,9.0,2.0,86.0,2.0,0.0,1.0,16.0,2.0,82.0,0.0,0.0,0.0,25.743,2.970,71.287,0.0,0.0,0.0,40.0,3.0,56.0,1.0,0.0,0.0,18.812,0.990,79.208,0.990,0.0,0.0,31.0,3.0,62.0,4.0,0.0,0.0,19591913472.0,595193856.0,21704835072.0,289947648.0,0.0,13172736.0,0.0,0.0,0.0,54.0,0.0,0.0,1188114432.0,41750020096.0,64831.0,8119.0,1548964729.894,31-01 14:58:49
1.230,1.910,1.970,45.918,2.041,46.939,4.082,0.0,1.020,19.802,0.990,72.277,4.950,0.0,1.980,18.0,1.0,79.0,2.0,0.0,0.0,11.111,0.0,88.889,0.0,0.0,0.0,64.646,1.010,26.263,8.081,0.0,0.0,30.303,2.020,64.646,3.030,0.0,0.0,52.0,3.0,42.0,3.0,0.0,0.0,20.202,0.0,79.798,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,2.020,0.0,96.970,1.010,0.0,0.0,10.101,0.0,83.838,6.061,0.0,0.0,7.0,1.0,92.0,0.0,0.0,0.0,15.152,1.010,83.838,0.0,0.0,0.0,10.0,0.0,90.0,0.0,0.0,0.0,9.0,1.0,81.0,9.0,0.0,0.0,19608838144.0,595193856.0,21718380544.0,259477504.0,0.0,14557184.0,0.0,0.0,0.0,62.0,0.0,0.0,1188114432.0,41750020096.0,6917.0,8393.0,1548964730.894,31-01 14:58:50
1.380,1.930,1.980,35.0,0.0,59.0,5.0,0.0,1.0,25.253,2.020,72.727,0.0,0.0,0.0,16.0,2.0,82.0,0.0,0.0,0.0,7.071,0.0,92.929,0.0,0.0,0.0,37.374,2.020,54.545,6.061,0.0,0.0,23.232,2.020,70.707,4.040,0.0,0.0,26.733,2.970,63.366,6.931,0.0,0.0,41.0,3.0,54.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.545,1.980,51.485,0.990,0.0,0.0,23.232,1.010,70.707,5.051,0.0,0.0,19.0,1.0,75.0,5.0,0.0,0.0,19635896320.0,595193856.0,21732511744.0,218288128.0,0.0,14520320.0,0.0,0.0,0.0,59.0,0.0,0.0,1188114432.0,41750020096.0,8607.0,7359.0,1548964731.894,31-01 14:58:51
1.380,1.930,1.980,34.343,8.081,56.566,0.0,0.0,1.010,24.510,2.941,69.608,1.961,0.0,0.980,18.812,1.980,78.218,0.990,0.0,0.0,18.0,1.0,81.0,0.0,0.0,0.0,32.0,3.0,57.0,8.0,0.0,0.0,27.0,2.0,55.0,16.0,0.0,0.0,27.551,4.082,44.898,23.469,0.0,0.0,30.303,0.0,51.515,18.182,0.0,0.0,16.0,0.0,84.0,0.0,0.0,0.0,14.141,0.0,85.859,0.0,0.0,0.0,14.0,2.0,84.0,0.0,0.0,0.0,13.0,1.0,86.0,0.0,0.0,0.0,20.202,0.0,79.798,0.0,0.0,0.0,31.313,2.020,60.606,6.061,0.0,0.0,32.323,2.020,67.677,-2.020,0.0,0.0,30.303,5.051,36.364,28.283,0.0,0.0,19695702016.0,592977920.0,21652979712.0,240230400.0,0.0,44244992.0,0.0,0.0,0.0,160.0,0.0,0.0,1188392960.0,41749741568.0,34735.0,7422.0,1548964732.894,31-01 14:58:52
1.380,1.930,1.980,47.0,1.0,45.0,6.0,0.0,1.0,10.0,0.0,89.0,0.0,0.0,1.0,20.0,1.0,79.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,21.0,5.0,38.0,36.0,0.0,0.0,40.0,2.0,31.0,27.0,0.0,0.0,32.0,3.0,42.0,23.0,0.0,0.0,11.765,1.961,86.275,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,7.0,2.0,86.0,5.0,0.0,0.0,15.0,0.0,74.0,11.0,0.0,0.0,12.871,0.990,86.139,0.0,0.0,0.0,17.822,2.970,59.406,19.802,0.0,0.0,19630489600.0,592977920.0,21644636160.0,313786368.0,0.0,57131008.0,0.0,32768.0,0.0,163.0,0.0,5.0,1188392960.0,41749741568.0,5350.0,6645.0,1548964733.894,31-01 14:58:53
1.380,1.930,1.980,73.469,5.102,18.367,3.061,0.0,0.0,9.0,0.0,90.0,0.0,0.0,1.0,13.131,1.010,83.838,2.020,0.0,0.0,19.0,1.0,80.0,0.0,0.0,0.0,26.263,2.020,39.394,32.323,0.0,0.0,27.0,2.0,66.0,5.0,0.0,0.0,36.364,3.030,52.525,8.081,0.0,0.0,28.571,1.020,59.184,11.224,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,14.0,0.0,86.0,0.0,0.0,0.0,31.683,3.960,61.386,2.970,0.0,0.0,12.0,0.0,88.0,0.0,0.0,0.0,13.0,1.0,80.0,6.0,0.0,0.0,19641434112.0,592977920.0,21695528960.0,251949056.0,0.0,43163648.0,0.0,0.0,0.0,112.0,0.0,0.0,1188392960.0,41749741568.0,4897.0,6469.0,1548964734.894,31-01 14:58:54
1.380,1.930,1.980,40.816,3.061,39.796,16.327,0.0,0.0,20.0,3.0,60.0,16.0,0.0,1.0,2.941,0.0,93.137,2.941,0.0,0.980,2.970,0.0,97.030,0.0,0.0,0.0,45.0,3.0,38.0,14.0,0.0,0.0,31.313,2.020,65.657,1.010,0.0,0.0,35.0,4.0,51.0,10.0,0.0,0.0,28.0,3.0,67.0,2.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.071,0.0,92.929,0.0,0.0,0.0,7.143,0.0,89.796,3.061,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,9.0,1.0,77.0,13.0,0.0,0.0,19650306048.0,592977920.0,21612658688.0,325947392.0,0.0,40452096.0,0.0,0.0,0.0,120.0,0.0,0.0,1188392960.0,41749741568.0,7281.0,7373.0,1548964735.893,31-01 14:58:55
1.590,1.960,1.990,20.792,1.980,67.327,6.931,0.0,2.970,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,24.752,2.970,52.475,19.802,0.0,0.0,31.683,0.990,46.535,20.792,0.0,0.0,16.667,0.980,77.451,4.902,0.0,0.0,38.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.152,1.010,79.798,4.040,0.0,0.0,25.490,0.980,71.569,1.961,0.0,0.0,26.0,1.0,64.0,9.0,0.0,0.0,32.0,3.0,30.0,35.0,0.0,0.0,19655643136.0,592977920.0,21619494912.0,313774080.0,0.0,49532928.0,0.0,0.0,0.0,147.0,0.0,0.0,1188392960.0,41749741568.0,4761.0,7115.0,1548964736.894,31-01 14:58:56
1.590,1.960,1.990,45.455,5.051,41.414,7.071,0.0,1.010,19.417,2.913,71.845,3.883,0.0,1.942,20.408,2.041,77.551,0.0,0.0,0.0,28.283,3.030,63.636,5.051,0.0,0.0,48.980,2.041,44.898,4.082,0.0,0.0,43.434,5.051,46.465,5.051,0.0,0.0,60.0,2.0,37.0,1.0,0.0,0.0,42.574,2.970,52.475,1.980,0.0,0.0,19.0,4.0,77.0,0.0,0.0,0.0,18.627,2.941,76.471,0.980,0.0,0.980,19.0,1.0,77.0,3.0,0.0,0.0,17.0,2.0,79.0,2.0,0.0,0.0,19.192,2.020,76.768,2.020,0.0,0.0,29.293,3.030,67.677,0.0,0.0,0.0,27.273,0.0,70.707,2.020,0.0,0.0,37.0,3.0,48.0,12.0,0.0,0.0,19667079168.0,592982016.0,21656215552.0,265613312.0,0.0,36290560.0,0.0,65536.0,0.0,100.0,0.0,2.0,1188392960.0,41749741568.0,102553.0,7166.0,1548964737.894,31-01 14:58:57
1.590,1.960,1.990,75.0,1.0,19.0,5.0,0.0,0.0,22.549,1.961,65.686,7.843,0.0,1.961,8.0,1.0,85.0,6.0,0.0,0.0,21.0,1.0,76.0,2.0,0.0,0.0,78.788,1.010,15.152,5.051,0.0,0.0,49.505,2.970,43.564,3.960,0.0,0.0,18.182,0.0,79.798,2.020,0.0,0.0,9.901,0.990,88.119,0.990,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.960,0.0,96.040,0.0,0.0,0.0,8.824,0.980,90.196,0.0,0.0,0.0,7.0,0.0,90.0,3.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0,38.776,1.020,52.041,8.163,0.0,0.0,19678781440.0,592982016.0,21686272000.0,223854592.0,0.0,30838784.0,0.0,0.0,0.0,89.0,0.0,0.0,1188392960.0,41749741568.0,5097.0,7500.0,1548964738.893,31-01 14:58:58
1.590,1.960,1.990,39.0,0.0,53.0,4.0,0.0,4.0,18.182,0.0,81.818,0.0,0.0,0.0,21.0,0.0,79.0,0.0,0.0,0.0,13.265,1.020,80.612,5.102,0.0,0.0,34.653,2.970,32.673,29.703,0.0,0.0,12.0,1.0,70.0,17.0,0.0,0.0,48.515,2.970,48.515,0.0,0.0,0.0,19.192,1.010,68.687,11.111,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.081,0.0,91.919,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.091,0.0,90.909,0.0,0.0,0.0,1.010,0.0,70.707,28.283,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,54.455,0.990,19.802,24.752,0.0,0.0,19695321088.0,592433152.0,21686542336.0,207593472.0,0.0,34967552.0,0.0,0.0,0.0,120.0,0.0,0.0,1188454400.0,41749680128.0,5696.0,7051.0,1548964739.893,31-01 14:58:59
1.590,1.960,1.990,8.0,2.0,82.0,7.0,0.0,1.0,2.970,1.980,89.109,5.941,0.0,0.0,9.0,1.0,88.0,2.0,0.0,0.0,23.0,3.0,74.0,0.0,0.0,0.0,44.0,3.0,44.0,9.0,0.0,0.0,22.772,5.941,36.634,34.653,0.0,0.0,9.0,1.0,79.0,11.0,0.0,0.0,13.861,3.960,80.198,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,91.919,8.081,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,2.941,0.980,96.078,0.0,0.0,0.0,0.0,2.0,89.0,9.0,0.0,0.0,4.0,0.0,90.0,6.0,0.0,0.0,21.782,1.980,42.574,33.663,0.0,0.0,19637518336.0,591896576.0,21531766784.0,420708352.0,0.0,46710784.0,0.0,0.0,0.0,144.0,0.0,0.0,1188614144.0,41749520384.0,8352.0,6852.0,1548964740.894,31-01 14:59:00
