"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_1.stat",,,,"Date:","31 Jan 2019 14:36:39 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
2.250,2.680,1.730,40.0,4.0,56.0,0.0,0.0,0.0,38.776,6.122,55.102,0.0,0.0,0.0,39.394,5.051,55.556,0.0,0.0,0.0,36.082,3.093,60.825,0.0,0.0,0.0,43.299,5.155,50.515,1.031,0.0,0.0,43.434,6.061,45.455,5.051,0.0,0.0,45.918,3.061,23.469,27.551,0.0,0.0,44.898,3.061,48.980,2.041,0.0,1.020,36.082,6.186,57.732,0.0,0.0,0.0,36.364,3.030,59.596,0.0,0.0,1.010,30.303,4.040,63.636,2.020,0.0,0.0,37.113,6.186,56.701,0.0,0.0,0.0,45.455,3.030,51.515,0.0,0.0,0.0,44.0,6.0,50.0,0.0,0.0,0.0,40.0,6.0,53.0,1.0,0.0,0.0,43.434,3.030,47.475,6.061,0.0,0.0,19357786112.0,607924224.0,21806022656.0,410157056.0,0.0,532480.0,0.0,0.0,0.0,71.0,0.0,0.0,1185271808.0,41752862720.0,143074.0,16547.0,1548963409.913,31-01 14:36:49
2.310,2.680,1.740,27.273,2.020,69.697,0.0,0.0,1.010,12.121,2.020,82.828,3.030,0.0,0.0,15.0,1.0,84.0,0.0,0.0,0.0,20.0,3.0,72.0,5.0,0.0,0.0,65.657,2.020,31.313,1.010,0.0,0.0,35.0,3.0,55.0,7.0,0.0,0.0,16.0,1.0,76.0,7.0,0.0,0.0,10.891,0.0,88.119,0.990,0.0,0.0,4.040,2.020,93.939,0.0,0.0,0.0,10.0,2.0,88.0,0.0,0.0,0.0,5.941,1.980,92.079,0.0,0.0,0.0,5.0,2.0,89.0,4.0,0.0,0.0,6.0,1.0,93.0,0.0,0.0,0.0,27.273,1.010,71.717,0.0,0.0,0.0,7.921,1.980,90.099,0.0,0.0,0.0,14.0,3.0,82.0,0.0,0.0,1.0,19379552256.0,607924224.0,21813497856.0,380915712.0,0.0,7274496.0,0.0,0.0,0.0,38.0,0.0,0.0,1185271808.0,41752862720.0,27370.0,17101.0,1548963410.914,31-01 14:36:50
2.310,2.680,1.740,30.303,4.040,60.606,4.040,0.0,1.010,22.772,1.980,69.307,3.960,0.0,1.980,24.272,4.854,66.990,2.913,0.0,0.971,9.901,1.980,88.119,0.0,0.0,0.0,61.616,3.030,35.354,0.0,0.0,0.0,42.718,4.854,47.573,4.854,0.0,0.0,13.0,2.0,76.0,9.0,0.0,0.0,16.0,1.0,80.0,3.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,2.041,0.0,97.959,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,6.0,0.0,78.0,16.0,0.0,0.0,19423518720.0,607924224.0,21825073152.0,325373952.0,0.0,11841536.0,0.0,0.0,0.0,51.0,0.0,0.0,1185271808.0,41752862720.0,10988.0,12549.0,1548963411.914,31-01 14:36:51
2.310,2.680,1.740,28.283,6.061,55.556,10.101,0.0,0.0,13.0,2.0,71.0,14.0,0.0,0.0,22.222,2.020,73.737,1.010,0.0,1.010,15.464,2.062,80.412,2.062,0.0,0.0,56.0,2.0,34.0,8.0,0.0,0.0,22.222,1.010,73.737,3.030,0.0,0.0,22.0,3.0,73.0,2.0,0.0,0.0,18.0,2.0,80.0,0.0,0.0,0.0,14.286,2.041,83.673,0.0,0.0,0.0,8.081,4.040,84.848,3.030,0.0,0.0,8.824,3.922,78.431,8.824,0.0,0.0,6.061,4.040,66.667,23.232,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,19.0,1.0,80.0,0.0,0.0,0.0,18.0,2.0,80.0,0.0,0.0,0.0,21.212,2.020,76.768,0.0,0.0,0.0,19408404480.0,607924224.0,21835194368.0,330366976.0,0.0,11345920.0,0.0,32768.0,0.0,74.0,0.0,5.0,1185271808.0,41752862720.0,49338.0,17461.0,1548963412.914,31-01 14:36:52
2.310,2.680,1.740,2.0,1.0,97.0,0.0,0.0,0.0,1.010,0.0,96.970,2.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,96.0,2.0,0.0,0.0,6.061,1.010,80.808,12.121,0.0,0.0,8.0,1.0,88.0,3.0,0.0,0.0,19.802,4.950,63.366,11.881,0.0,0.0,0.0,0.0,67.0,33.0,0.0,0.0,0.990,0.990,86.139,11.881,0.0,0.0,0.0,0.990,96.040,2.970,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,91.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,2.0,86.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,19420389376.0,607924224.0,21878063104.0,275513344.0,0.0,25337856.0,0.0,0.0,0.0,91.0,0.0,0.0,1185271808.0,41752862720.0,3815.0,4889.0,1548963413.914,31-01 14:36:53
2.310,2.680,1.740,20.619,4.124,75.258,0.0,0.0,0.0,15.0,5.0,76.0,4.0,0.0,0.0,17.172,2.020,80.808,0.0,0.0,0.0,17.0,4.0,78.0,0.0,0.0,1.0,28.283,5.051,44.444,21.212,0.0,1.010,26.263,4.040,67.677,2.020,0.0,0.0,22.0,2.0,49.0,26.0,0.0,1.0,21.0,3.0,69.0,7.0,0.0,0.0,14.0,5.0,79.0,2.0,0.0,0.0,16.0,3.0,81.0,0.0,0.0,0.0,20.0,4.0,75.0,0.0,0.0,1.0,17.822,2.970,79.208,0.0,0.0,0.0,19.0,2.0,79.0,0.0,0.0,0.0,18.367,2.041,58.163,21.429,0.0,0.0,25.0,3.0,53.0,19.0,0.0,0.0,16.832,3.960,79.208,0.0,0.0,0.0,19345784832.0,607924224.0,21824954368.0,403226624.0,0.0,22196224.0,0.0,0.0,0.0,73.0,0.0,0.0,1185271808.0,41752862720.0,78757.0,8509.0,1548963414.914,31-01 14:36:54
2.370,2.690,1.750,37.0,1.0,62.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,9.0,2.0,89.0,0.0,0.0,0.0,31.683,0.990,65.347,1.980,0.0,0.0,54.902,2.941,41.176,0.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.571,0.0,68.367,3.061,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.970,0.0,97.030,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,8.911,0.990,88.119,1.980,0.0,0.0,0.0,0.0,94.0,6.0,0.0,0.0,19347775488.0,607924224.0,21826519040.0,399671296.0,0.0,2207744.0,0.0,0.0,0.0,14.0,0.0,0.0,1185271808.0,41752862720.0,4779.0,4632.0,1548963415.914,31-01 14:36:55
2.370,2.690,1.750,21.212,2.020,75.758,0.0,0.0,1.010,4.950,1.980,93.069,0.0,0.0,0.0,5.051,1.010,93.939,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,39.0,1.0,53.0,7.0,0.0,0.0,38.384,1.010,47.475,13.131,0.0,0.0,10.0,1.0,84.0,5.0,0.0,0.0,18.812,1.980,77.228,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,18.182,0.0,79.798,2.020,0.0,0.0,28.0,2.0,57.0,13.0,0.0,0.0,19349651456.0,607924224.0,21829840896.0,394473472.0,0.0,3022848.0,0.0,0.0,0.0,31.0,0.0,0.0,1185271808.0,41752862720.0,6770.0,6572.0,1548963416.914,31-01 14:36:56
2.370,2.690,1.750,24.0,1.0,70.0,4.0,0.0,1.0,3.0,0.0,97.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,7.921,0.990,90.099,0.990,0.0,0.0,40.0,2.0,42.0,16.0,0.0,0.0,7.921,0.0,87.129,4.950,0.0,0.0,20.0,2.0,78.0,0.0,0.0,0.0,18.0,0.0,79.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,3.0,0.0,85.0,12.0,0.0,0.0,19350708224.0,607932416.0,21833068544.0,390180864.0,0.0,3223552.0,0.0,49152.0,0.0,44.0,0.0,2.0,1185271808.0,41752862720.0,5840.0,5221.0,1548963417.914,31-01 14:36:57
2.370,2.690,1.750,5.155,0.0,94.845,0.0,0.0,0.0,5.051,1.010,92.929,0.0,0.0,1.010,6.0,0.0,94.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,54.455,0.990,29.703,14.851,0.0,0.0,6.0,1.0,90.0,3.0,0.0,0.0,6.0,1.0,93.0,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,3.030,0.0,94.949,2.020,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,4.0,1.0,91.0,4.0,0.0,0.0,19354398720.0,607932416.0,21835264000.0,384294912.0,0.0,2818048.0,0.0,0.0,0.0,25.0,0.0,0.0,1185271808.0,41752862720.0,5586.0,5944.0,1548963418.914,31-01 14:36:58
2.370,2.690,1.750,29.293,3.030,67.677,0.0,0.0,0.0,26.0,2.0,69.0,3.0,0.0,0.0,26.0,3.0,71.0,0.0,0.0,0.0,32.323,3.030,64.646,0.0,0.0,0.0,52.0,2.0,45.0,1.0,0.0,0.0,30.0,3.0,66.0,1.0,0.0,0.0,38.0,4.0,57.0,0.0,0.0,1.0,22.222,2.020,75.758,0.0,0.0,0.0,12.871,1.980,85.149,0.0,0.0,0.0,16.162,1.010,80.808,2.020,0.0,0.0,22.0,2.0,76.0,0.0,0.0,0.0,22.0,0.0,78.0,0.0,0.0,0.0,31.0,3.0,66.0,0.0,0.0,0.0,40.404,2.020,57.576,0.0,0.0,0.0,16.832,5.941,77.228,0.0,0.0,0.0,19.802,3.960,70.297,5.941,0.0,0.0,19375570944.0,607932416.0,21836173312.0,362213376.0,0.0,1183744.0,0.0,0.0,0.0,10.0,0.0,0.0,1185271808.0,41752862720.0,99442.0,5897.0,1548963419.914,31-01 14:36:59
2.420,2.690,1.750,14.0,1.0,84.0,0.0,0.0,1.0,3.030,0.0,96.970,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,13.0,1.0,86.0,0.0,0.0,0.0,40.0,3.0,49.0,8.0,0.0,0.0,39.0,1.0,48.0,12.0,0.0,0.0,12.0,1.0,83.0,4.0,0.0,0.0,19.192,0.0,80.808,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.881,0.990,83.168,3.960,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,12.0,0.0,85.0,3.0,0.0,0.0,19378368512.0,607932416.0,21838098432.0,357490688.0,0.0,2093056.0,0.0,0.0,0.0,29.0,0.0,0.0,1185271808.0,41752862720.0,4633.0,6326.0,1548963420.914,31-01 14:37:00
2.420,2.690,1.750,7.0,0.0,92.0,0.0,0.0,1.0,1.0,1.0,98.0,0.0,0.0,0.0,10.891,0.0,89.109,0.0,0.0,0.0,10.891,0.990,88.119,0.0,0.0,0.0,49.495,2.020,41.414,7.071,0.0,0.0,21.429,1.020,75.510,2.041,0.0,0.0,43.434,2.020,46.465,8.081,0.0,0.0,3.030,0.0,93.939,3.030,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0,0.0,2.0,0.0,96.0,2.0,0.0,0.0,0.0,0.0,89.0,11.0,0.0,0.0,19380645888.0,607932416.0,21839851520.0,353460224.0,0.0,1888256.0,0.0,0.0,0.0,27.0,0.0,0.0,1185271808.0,41752862720.0,4303.0,6065.0,1548963421.914,31-01 14:37:01
2.420,2.690,1.750,7.143,0.0,88.776,4.082,0.0,0.0,4.0,0.0,88.0,8.0,0.0,0.0,7.0,1.0,91.0,1.0,0.0,0.0,3.125,0.0,95.833,1.042,0.0,0.0,7.921,0.990,78.218,12.871,0.0,0.0,17.822,0.0,76.238,5.941,0.0,0.0,30.392,1.961,57.843,9.804,0.0,0.0,4.0,2.0,94.0,0.0,0.0,0.0,3.922,0.980,95.098,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,14.141,0.0,84.848,1.010,0.0,0.0,19383156736.0,607932416.0,21841403904.0,349396992.0,0.0,2084864.0,0.0,0.0,0.0,87.0,0.0,0.0,1185271808.0,41752862720.0,5267.0,6146.0,1548963422.914,31-01 14:37:02
