"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_15.stat",,,,"Date:","31 Jan 2019 17:52:02 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
3.910,3.330,3.450,10.0,1.0,45.0,43.0,0.0,1.0,7.0,1.0,92.0,0.0,0.0,0.0,16.0,1.0,83.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,33.0,1.0,61.0,5.0,0.0,0.0,3.960,2.970,63.366,29.703,0.0,0.0,14.0,1.0,80.0,5.0,0.0,0.0,5.051,0.0,34.343,60.606,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,56.566,43.434,0.0,0.0,0.0,0.0,54.082,45.918,0.0,0.0,9.0,1.0,48.0,42.0,0.0,0.0,9.901,0.0,90.099,0.0,0.0,0.0,4.950,0.0,81.188,13.861,0.0,0.0,22333935616.0,466751488.0,18982936576.0,398266368.0,0.0,23367680.0,0.0,0.0,0.0,80.0,0.0,0.0,1223983104.0,41714151424.0,4202.0,7439.0,1548975203.922,31-01 17:53:23
3.910,3.330,3.450,13.131,1.010,84.848,0.0,0.0,1.010,11.881,0.990,87.129,0.0,0.0,0.0,10.204,0.0,89.796,0.0,0.0,0.0,23.232,1.010,75.758,0.0,0.0,0.0,47.525,2.970,33.663,15.842,0.0,0.0,30.0,2.0,51.0,17.0,0.0,0.0,14.141,6.061,75.758,4.040,0.0,0.0,17.347,3.061,76.531,3.061,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,1.0,75.0,17.0,0.0,0.0,13.725,1.961,84.314,0.0,0.0,0.0,14.0,1.0,85.0,0.0,0.0,0.0,27.451,3.922,61.765,6.863,0.0,0.0,22351609856.0,466751488.0,18994630656.0,368898048.0,0.0,11403264.0,0.0,0.0,0.0,74.0,0.0,0.0,1223983104.0,41714151424.0,7056.0,8130.0,1548975204.923,31-01 17:53:24
3.920,3.340,3.450,11.0,2.0,86.0,0.0,0.0,1.0,10.204,0.0,89.796,0.0,0.0,0.0,7.921,0.0,91.089,0.990,0.0,0.0,8.0,1.0,91.0,0.0,0.0,0.0,30.0,3.0,66.0,1.0,0.0,0.0,27.273,1.010,53.535,18.182,0.0,0.0,10.891,0.990,74.257,13.861,0.0,0.0,20.202,0.0,79.798,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,8.0,0.0,89.0,3.0,0.0,0.0,6.061,0.0,79.798,14.141,0.0,0.0,9.0,1.0,90.0,0.0,0.0,0.0,16.162,1.010,77.778,5.051,0.0,0.0,22358781952.0,466751488.0,19003981824.0,352374784.0,0.0,10969088.0,0.0,0.0,0.0,71.0,0.0,0.0,1223983104.0,41714151424.0,5080.0,7502.0,1548975205.923,31-01 17:53:25
3.920,3.340,3.450,12.121,0.0,86.869,0.0,0.0,1.010,11.881,0.990,87.129,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,29.293,3.030,48.485,19.192,0.0,0.0,23.529,2.941,66.667,6.863,0.0,0.0,9.0,1.0,75.0,15.0,0.0,0.0,12.121,1.010,80.808,6.061,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.950,0.0,83.168,11.881,0.0,0.0,3.922,0.0,93.137,2.941,0.0,0.0,1.010,1.010,96.970,1.010,0.0,0.0,8.0,1.0,85.0,6.0,0.0,0.0,22362107904.0,466751488.0,19008925696.0,344104960.0,0.0,5533696.0,0.0,0.0,0.0,74.0,0.0,0.0,1223983104.0,41714151424.0,4966.0,8138.0,1548975206.923,31-01 17:53:26
3.920,3.340,3.450,6.0,1.0,92.0,0.0,0.0,1.0,2.0,0.0,96.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,3.0,20.0,55.0,0.0,0.0,6.061,0.0,36.364,57.576,0.0,0.0,2.020,0.0,87.879,10.101,0.0,0.0,18.812,1.980,79.208,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,12.0,1.0,87.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,5.051,0.0,84.848,10.101,0.0,0.0,22369685504.0,466751488.0,19037442048.0,308011008.0,0.0,19156992.0,0.0,0.0,0.0,56.0,0.0,0.0,1223983104.0,41714151424.0,3270.0,4606.0,1548975207.923,31-01 17:53:27
3.920,3.340,3.450,4.082,0.0,93.878,2.041,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,3.061,1.020,54.082,41.837,0.0,0.0,5.051,1.010,81.818,12.121,0.0,0.0,8.0,3.0,78.0,11.0,0.0,0.0,2.041,0.0,97.959,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,1.0,0.0,86.0,13.0,0.0,0.0,16.0,1.0,83.0,0.0,0.0,0.0,16.162,1.010,82.828,0.0,0.0,0.0,15.0,0.0,73.0,12.0,0.0,0.0,22301462528.0,466751488.0,18983919616.0,429756416.0,0.0,16183296.0,0.0,0.0,0.0,86.0,0.0,0.0,1223983104.0,41714151424.0,4930.0,6881.0,1548975208.923,31-01 17:53:28
3.920,3.340,3.450,4.124,2.062,93.814,0.0,0.0,0.0,6.0,1.0,92.0,0.0,0.0,1.0,5.0,3.0,92.0,0.0,0.0,0.0,6.122,2.041,83.673,8.163,0.0,0.0,9.184,2.041,68.367,20.408,0.0,0.0,16.832,0.990,71.287,9.901,0.0,0.990,6.061,1.010,86.869,6.061,0.0,0.0,7.071,3.030,73.737,16.162,0.0,0.0,4.0,3.0,92.0,1.0,0.0,0.0,5.051,2.020,92.929,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,6.931,3.960,89.109,0.0,0.0,0.0,5.941,2.970,80.198,10.891,0.0,0.0,4.040,2.020,88.889,5.051,0.0,0.0,11.881,0.990,85.149,1.980,0.0,0.0,5.941,1.980,79.208,12.871,0.0,0.0,22312353792.0,466751488.0,18986979328.0,415805440.0,0.0,3813376.0,0.0,0.0,0.0,80.0,0.0,0.0,1223983104.0,41714151424.0,9525.0,25292.0,1548975209.923,31-01 17:53:29
3.770,3.320,3.440,2.0,0.0,97.0,0.0,0.0,1.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53.465,2.970,32.673,10.891,0.0,0.0,14.141,1.010,74.747,10.101,0.0,0.0,5.882,0.980,89.216,3.922,0.0,0.0,8.0,1.0,89.0,2.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,2.970,0.990,92.079,3.960,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,5.0,0.0,90.0,5.0,0.0,0.0,22314070016.0,466751488.0,18989010944.0,412057600.0,0.0,2486272.0,0.0,0.0,0.0,57.0,0.0,0.0,1223983104.0,41714151424.0,3738.0,6086.0,1548975210.923,31-01 17:53:30
3.770,3.320,3.440,27.835,5.155,64.948,1.031,0.0,1.031,21.0,5.0,74.0,0.0,0.0,0.0,25.0,2.0,71.0,2.0,0.0,0.0,41.584,3.960,54.455,0.0,0.0,0.0,61.856,9.278,19.588,9.278,0.0,0.0,53.0,3.0,34.0,10.0,0.0,0.0,43.0,7.0,41.0,9.0,0.0,0.0,30.693,5.941,53.465,9.901,0.0,0.0,24.0,6.0,69.0,1.0,0.0,0.0,31.683,4.950,62.376,0.0,0.0,0.990,19.192,4.040,76.768,0.0,0.0,0.0,24.242,2.020,73.737,0.0,0.0,0.0,18.182,2.020,66.667,13.131,0.0,0.0,25.490,3.922,69.608,0.980,0.0,0.0,25.0,3.0,72.0,0.0,0.0,0.0,32.323,4.040,53.535,9.091,0.0,1.010,22331863040.0,466751488.0,19001389056.0,381886464.0,0.0,12759040.0,0.0,0.0,0.0,80.0,0.0,0.0,1223983104.0,41714151424.0,13678.0,9497.0,1548975211.923,31-01 17:53:31
3.770,3.320,3.440,20.202,2.020,67.677,9.091,0.0,1.010,11.881,1.980,67.327,17.822,0.0,0.990,13.861,1.980,77.228,6.931,0.0,0.0,25.0,3.0,72.0,0.0,0.0,0.0,37.755,3.061,59.184,0.0,0.0,0.0,25.510,3.061,71.429,0.0,0.0,0.0,25.510,2.041,72.449,0.0,0.0,0.0,33.333,3.030,63.636,0.0,0.0,0.0,11.111,1.010,58.586,29.293,0.0,0.0,18.0,1.0,79.0,2.0,0.0,0.0,20.792,0.990,78.218,0.0,0.0,0.0,9.091,2.020,60.606,28.283,0.0,0.0,12.0,0.0,88.0,0.0,0.0,0.0,19.192,3.030,77.778,0.0,0.0,0.0,18.812,1.980,77.228,1.980,0.0,0.0,21.212,3.030,75.758,0.0,0.0,0.0,22341955584.0,466751488.0,19009675264.0,363507712.0,0.0,8511488.0,0.0,0.0,0.0,68.0,0.0,0.0,1223983104.0,41714151424.0,12762.0,11939.0,1548975212.923,31-01 17:53:32
3.770,3.320,3.440,5.102,1.020,85.714,7.143,0.0,1.020,3.0,1.0,86.0,10.0,0.0,0.0,22.222,1.010,76.768,0.0,0.0,0.0,7.0,1.0,92.0,0.0,0.0,0.0,18.812,3.960,62.376,14.851,0.0,0.0,14.0,2.0,84.0,0.0,0.0,0.0,17.647,0.980,81.373,0.0,0.0,0.0,10.891,1.980,87.129,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,77.778,22.222,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1.0,0.0,68.0,31.0,0.0,0.0,1.010,0.0,96.970,2.020,0.0,0.0,2.970,0.0,97.030,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,14.0,1.0,83.0,2.0,0.0,0.0,22347390976.0,466751488.0,19016556544.0,351191040.0,0.0,7573504.0,0.0,40960.0,0.0,89.0,0.0,8.0,1223983104.0,41714151424.0,4740.0,6594.0,1548975213.923,31-01 17:53:33
3.770,3.320,3.440,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.0,97.0,2.0,0.0,0.0,1.980,0.0,96.040,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,22347247616.0,466751488.0,19016699904.0,351191040.0,0.0,98304.0,0.0,0.0,0.0,10.0,0.0,0.0,1223983104.0,41714151424.0,1920.0,3357.0,1548975214.923,31-01 17:53:34
3.630,3.300,3.430,8.081,0.0,90.909,0.0,0.0,1.010,2.970,0.990,96.040,0.0,0.0,0.0,4.040,1.010,92.929,2.020,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,24.242,1.010,72.727,2.020,0.0,0.0,19.192,2.020,70.707,8.081,0.0,0.0,25.510,1.020,62.245,11.224,0.0,0.0,8.0,0.0,86.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,1.0,88.0,6.0,0.0,0.0,5.0,0.0,93.0,2.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,5.0,0.0,85.0,10.0,0.0,0.0,22351130624.0,466751488.0,19021737984.0,342269952.0,0.0,5349376.0,0.0,0.0,0.0,57.0,0.0,0.0,1223983104.0,41714151424.0,4318.0,7688.0,1548975215.923,31-01 17:53:35
3.630,3.300,3.430,18.627,0.980,78.431,0.0,0.0,1.961,9.184,2.041,88.776,0.0,0.0,0.0,7.843,2.941,89.216,0.0,0.0,0.0,4.124,1.031,88.660,6.186,0.0,0.0,56.0,6.0,37.0,1.0,0.0,0.0,25.0,2.0,53.0,20.0,0.0,0.0,43.434,3.030,53.535,0.0,0.0,0.0,21.0,1.0,50.0,28.0,0.0,0.0,9.0,1.0,90.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,23.232,2.020,74.747,0.0,0.0,0.0,5.882,0.980,92.157,0.980,0.0,0.0,0.0,0.0,91.0,9.0,0.0,0.0,9.091,1.010,89.899,0.0,0.0,0.0,11.0,1.0,85.0,3.0,0.0,0.0,14.141,2.020,74.747,9.091,0.0,0.0,22365970432.0,466751488.0,19032780800.0,316387328.0,0.0,10526720.0,0.0,0.0,0.0,71.0,0.0,0.0,1223983104.0,41714151424.0,5660.0,8700.0,1548975216.923,31-01 17:53:36
3.630,3.300,3.430,3.030,0.0,95.960,0.0,0.0,1.010,10.891,2.970,86.139,0.0,0.0,0.0,4.950,0.990,92.079,1.980,0.0,0.0,9.0,1.0,88.0,2.0,0.0,0.0,40.816,2.041,27.551,29.592,0.0,0.0,10.891,0.990,65.347,22.772,0.0,0.0,9.804,1.961,86.275,1.961,0.0,0.0,8.911,1.980,75.248,13.861,0.0,0.0,4.902,0.0,95.098,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,95.960,4.040,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,2.970,0.990,70.297,25.743,0.0,0.0,22374268928.0,466751488.0,19062992896.0,277876736.0,0.0,12206080.0,0.0,0.0,0.0,57.0,0.0,0.0,1223983104.0,41714151424.0,3615.0,6966.0,1548975217.923,31-01 17:53:37
3.630,3.300,3.430,36.082,3.093,60.825,0.0,0.0,0.0,4.854,0.971,91.262,0.0,0.0,2.913,5.0,0.0,95.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,11.0,1.0,31.0,56.0,0.0,1.0,22.0,2.0,30.0,46.0,0.0,0.0,32.323,4.040,52.525,11.111,0.0,0.0,26.0,4.0,66.0,4.0,0.0,0.0,1.961,0.980,97.059,0.0,0.0,0.0,0.980,0.980,98.039,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,9.0,3.0,86.0,2.0,0.0,0.0,21.212,1.010,77.778,0.0,0.0,0.0,9.0,1.0,90.0,0.0,0.0,0.0,20.202,1.010,69.697,9.091,0.0,0.0,22306160640.0,466751488.0,19022471168.0,386506752.0,0.0,28479488.0,0.0,0.0,0.0,89.0,0.0,0.0,1223983104.0,41714151424.0,5498.0,6219.0,1548975218.923,31-01 17:53:38
3.630,3.300,3.430,17.0,2.0,80.0,0.0,0.0,1.0,5.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.980,0.990,67.327,29.703,0.0,0.0,6.0,1.0,68.0,25.0,0.0,0.0,37.0,6.0,27.0,30.0,0.0,0.0,0.0,0.0,89.899,10.101,0.0,0.0,2.041,0.0,97.959,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,14.141,1.010,70.707,14.141,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.931,0.990,51.485,40.594,0.0,0.0,22306058240.0,466751488.0,19052380160.0,356700160.0,0.0,32264192.0,0.0,0.0,0.0,78.0,0.0,0.0,1223983104.0,41714151424.0,3245.0,4790.0,1548975219.923,31-01 17:53:39
3.580,3.290,3.430,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,21.0,7.0,26.0,46.0,0.0,0.0,1.010,0.0,40.404,58.586,0.0,0.0,0.990,0.990,94.059,3.960,0.0,0.0,1.0,0.0,80.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.941,0.0,61.765,35.294,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,79.798,20.202,0.0,0.0,22308315136.0,466751488.0,19087200256.0,319623168.0,0.0,30855168.0,0.0,0.0,0.0,76.0,0.0,0.0,1223983104.0,41714151424.0,2397.0,4979.0,1548975220.923,31-01 17:53:40
3.580,3.290,3.430,1.0,1.0,97.0,0.0,0.0,1.0,1.0,1.0,98.0,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,35.354,4.040,41.414,19.192,0.0,0.0,5.051,0.0,68.687,26.263,0.0,0.0,8.081,1.010,57.576,33.333,0.0,0.0,4.082,0.0,85.714,10.204,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.102,0.0,84.694,10.204,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,9.091,0.0,61.616,29.293,0.0,0.0,22314151936.0,466751488.0,19001233408.0,399753216.0,0.0,25300992.0,0.0,0.0,0.0,85.0,0.0,0.0,1223983104.0,41714151424.0,3417.0,6921.0,1548975221.922,31-01 17:53:41
3.580,3.290,3.430,2.062,0.0,97.938,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,3.0,93.0,0.0,0.0,0.0,5.051,1.010,91.919,2.020,0.0,0.0,1.0,0.0,24.0,75.0,0.0,0.0,5.051,1.010,83.838,10.101,0.0,0.0,4.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,2.0,0.0,18.0,80.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,4.950,1.980,93.069,0.0,0.0,0.0,18.0,5.0,71.0,6.0,0.0,0.0,22300901376.0,466751488.0,19039088640.0,375148544.0,0.0,28971008.0,0.0,0.0,0.0,66.0,0.0,0.0,1223983104.0,41714151424.0,2713.0,4475.0,1548975222.923,31-01 17:53:42
3.580,3.290,3.430,19.608,1.961,75.490,0.0,0.0,2.941,6.796,0.0,91.262,0.0,0.0,1.942,16.162,1.010,82.828,0.0,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,9.804,2.941,60.784,26.471,0.0,0.0,51.020,2.041,40.816,6.122,0.0,0.0,19.192,1.010,54.545,25.253,0.0,0.0,25.253,2.020,60.606,12.121,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,5.102,0.0,94.898,0.0,0.0,0.0,7.0,1.0,75.0,17.0,0.0,0.0,4.902,0.980,94.118,0.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0,22.0,4.0,35.0,39.0,0.0,0.0,22315204608.0,466751488.0,19041714176.0,358219776.0,0.0,29040640.0,0.0,0.0,0.0,93.0,0.0,0.0,1223983104.0,41714151424.0,4711.0,7021.0,1548975223.923,31-01 17:53:43
3.580,3.290,3.430,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95.960,4.040,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,60.0,38.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,95.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.222,6.061,0.0,71.717,0.0,0.0,22315917312.0,466751488.0,19085713408.0,313507840.0,0.0,31326208.0,0.0,0.0,0.0,67.0,0.0,0.0,1223983104.0,41714151424.0,1935.0,3230.0,1548975224.923,31-01 17:53:44
3.450,3.270,3.420,0.0,1.010,98.990,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,93.0,0.0,0.0,0.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,14.851,3.960,79.208,1.980,0.0,0.0,22317256704.0,466751488.0,19115044864.0,282836992.0,0.0,32927744.0,0.0,0.0,0.0,67.0,0.0,0.0,1223983104.0,41714151424.0,1809.0,2923.0,1548975225.923,31-01 17:53:45
3.450,3.270,3.420,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.980,48.515,49.505,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,0.0,0.0,91.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.980,0.980,98.039,0.0,0.0,0.0,0.0,0.0,50.505,49.495,0.0,0.0,22317154304.0,466751488.0,19115044864.0,282939392.0,0.0,34758656.0,0.0,0.0,0.0,74.0,0.0,0.0,1223983104.0,41714151424.0,1845.0,3562.0,1548975226.922,31-01 17:53:46
3.450,3.270,3.420,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.922,0.980,95.098,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.0,80.198,17.822,0.0,0.0,2.0,0.0,71.0,26.0,0.0,1.0,24.242,7.071,25.253,43.434,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,66.0,33.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,74.747,25.253,0.0,0.0,1.010,0.0,101.010,-2.020,0.0,0.0,22317805568.0,466751488.0,19162648576.0,234684416.0,0.0,29999104.0,0.0,0.0,0.0,67.0,0.0,0.0,1223983104.0,41714151424.0,2380.0,4506.0,1548975227.923,31-01 17:53:47
3.450,3.270,3.420,4.082,1.020,94.898,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,9.901,1.980,75.248,12.871,0.0,0.0,4.040,1.010,43.434,51.515,0.0,0.0,4.950,0.990,93.069,0.990,0.0,0.0,3.0,1.0,62.0,34.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.152,1.010,78.788,5.051,0.0,0.0,3.960,0.990,93.069,1.980,0.0,0.0,3.030,0.0,88.889,8.081,0.0,0.0,2.020,2.020,62.626,33.333,0.0,0.0,22320562176.0,466751488.0,19013468160.0,381108224.0,0.0,22728704.0,0.0,0.0,0.0,139.0,0.0,0.0,1223983104.0,41714151424.0,3170.0,5362.0,1548975228.923,31-01 17:53:48
