"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_8.stat",,,,"Date:","31 Jan 2019 15:31:40 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
1.620,2.670,2.920,41.0,6.0,44.0,7.0,0.0,2.0,55.102,6.122,30.612,8.163,0.0,0.0,44.444,4.040,47.475,4.040,0.0,0.0,56.566,5.051,31.313,6.061,0.0,1.010,72.277,3.960,18.812,3.960,0.0,0.990,63.366,3.960,31.683,0.990,0.0,0.0,68.687,8.081,23.232,0.0,0.0,0.0,54.639,6.186,37.113,2.062,0.0,0.0,40.404,5.051,53.535,0.0,0.0,1.010,46.535,4.950,48.515,0.0,0.0,0.0,37.624,4.950,51.485,5.941,0.0,0.0,42.424,5.051,52.525,0.0,0.0,0.0,53.0,7.0,39.0,1.0,0.0,0.0,52.0,6.0,42.0,0.0,0.0,0.0,46.939,5.102,46.939,1.020,0.0,0.0,51.0,8.0,39.0,2.0,0.0,0.0,20162064384.0,565665792.0,21165965312.0,288194560.0,0.0,5988352.0,0.0,0.0,0.0,68.0,0.0,0.0,1192345600.0,41745788928.0,32353.0,11499.0,1548966710.496,31-01 15:31:50
1.620,2.670,2.920,31.313,2.020,61.616,5.051,0.0,0.0,32.0,2.0,60.0,5.0,0.0,1.0,10.0,1.0,89.0,0.0,0.0,0.0,6.931,0.990,92.079,0.0,0.0,0.0,39.796,3.061,47.959,9.184,0.0,0.0,24.242,1.010,70.707,4.040,0.0,0.0,26.531,0.0,67.347,6.122,0.0,0.0,29.293,2.020,66.667,2.020,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,36.364,2.020,60.606,1.010,0.0,0.0,17.172,0.0,79.798,3.030,0.0,0.0,11.111,0.0,78.788,10.101,0.0,0.0,20103680000.0,565665792.0,21126262784.0,386281472.0,0.0,16433152.0,0.0,0.0,0.0,65.0,0.0,0.0,1192345600.0,41745788928.0,6452.0,8016.0,1548966711.496,31-01 15:31:51
1.620,2.670,2.920,37.624,1.980,45.545,11.881,0.0,2.970,8.824,0.980,72.549,17.647,0.0,0.0,4.950,0.0,90.099,3.960,0.0,0.990,3.061,0.0,96.939,0.0,0.0,0.0,37.374,3.030,56.566,3.030,0.0,0.0,43.434,3.030,53.535,0.0,0.0,0.0,32.0,5.0,60.0,3.0,0.0,0.0,51.0,2.0,44.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.0,1.0,69.0,13.0,0.0,0.0,7.0,0.0,93.0,0.0,0.0,0.0,23.0,2.0,75.0,0.0,0.0,0.0,18.0,2.0,80.0,0.0,0.0,0.0,0.990,0.990,97.030,0.990,0.0,0.0,20121796608.0,565665792.0,21139087360.0,355340288.0,0.0,11968512.0,0.0,0.0,0.0,55.0,0.0,0.0,1192345600.0,41745788928.0,7290.0,7729.0,1548966712.495,31-01 15:31:52
1.660,2.660,2.920,31.683,1.980,63.366,0.0,0.0,2.970,17.172,1.010,79.798,2.020,0.0,0.0,13.0,1.0,81.0,4.0,0.0,1.0,3.0,0.0,97.0,0.0,0.0,0.0,25.743,1.980,69.307,2.970,0.0,0.0,20.202,1.010,77.778,1.010,0.0,0.0,41.414,6.061,48.485,4.040,0.0,0.0,43.0,4.0,47.0,6.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,15.0,2.0,83.0,0.0,0.0,0.0,4.950,0.0,95.050,0.0,0.0,0.0,7.071,0.0,83.838,9.091,0.0,0.0,8.911,1.980,89.109,0.0,0.0,0.0,1.0,0.0,94.0,5.0,0.0,0.0,12.871,0.990,86.139,0.0,0.0,0.0,6.061,0.0,90.909,3.030,0.0,0.0,20174483456.0,565665792.0,21149466624.0,292274176.0,0.0,10670080.0,0.0,0.0,0.0,46.0,0.0,0.0,1192345600.0,41745788928.0,5084.0,6946.0,1548966713.496,31-01 15:31:53
1.660,2.660,2.920,36.364,4.040,55.556,3.030,0.0,1.010,28.0,6.0,66.0,0.0,0.0,0.0,30.0,2.0,68.0,0.0,0.0,0.0,30.693,2.970,63.366,1.980,0.0,0.990,55.102,4.082,35.714,5.102,0.0,0.0,54.902,6.863,31.373,6.863,0.0,0.0,27.0,4.0,66.0,3.0,0.0,0.0,41.0,8.0,47.0,4.0,0.0,0.0,19.192,1.010,79.798,0.0,0.0,0.0,17.822,2.970,79.208,0.0,0.0,0.0,26.0,2.0,72.0,0.0,0.0,0.0,16.667,1.961,70.588,10.784,0.0,0.0,22.0,3.0,75.0,0.0,0.0,0.0,26.0,1.0,73.0,0.0,0.0,0.0,23.0,4.0,73.0,0.0,0.0,0.0,34.653,4.950,60.396,0.0,0.0,0.0,20256448512.0,565190656.0,21119012864.0,241238016.0,0.0,11943936.0,0.0,32768.0,0.0,58.0,0.0,5.0,1192407040.0,41745727488.0,37771.0,8190.0,1548966714.495,31-01 15:31:54
1.660,2.660,2.920,32.323,2.020,64.646,0.0,0.0,1.010,2.0,1.0,97.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,3.061,0.0,96.939,0.0,0.0,0.0,34.653,2.970,52.475,9.901,0.0,0.0,40.404,3.030,52.525,4.040,0.0,0.0,26.263,2.020,64.646,7.071,0.0,0.0,26.263,2.020,68.687,3.030,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,13.0,0.0,87.0,0.0,0.0,0.0,17.0,1.0,82.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,20.792,1.980,75.248,1.980,0.0,0.0,9.0,1.0,85.0,5.0,0.0,0.0,7.0,1.0,80.0,12.0,0.0,0.0,20269469696.0,565190656.0,21129183232.0,218046464.0,0.0,10633216.0,0.0,0.0,0.0,52.0,0.0,0.0,1192407040.0,41745727488.0,5681.0,7524.0,1548966715.496,31-01 15:31:55
1.660,2.660,2.920,11.340,3.093,83.505,0.0,0.0,2.062,7.767,4.854,83.495,1.942,0.0,1.942,20.0,4.0,75.0,0.0,0.0,1.0,9.0,3.0,86.0,2.0,0.0,0.0,19.802,2.970,24.752,52.475,0.0,0.0,32.0,4.0,64.0,0.0,0.0,0.0,34.0,4.0,50.0,12.0,0.0,0.0,15.385,1.923,50.0,28.846,0.0,3.846,9.901,4.950,85.149,0.0,0.0,0.0,2.970,4.950,91.089,0.0,0.0,0.990,9.901,2.970,87.129,0.0,0.0,0.0,2.970,2.970,94.059,0.0,0.0,0.0,1.0,2.0,83.0,14.0,0.0,0.0,0.0,0.0,46.939,53.061,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,11.881,2.970,76.238,8.911,0.0,0.0,20292009984.0,564203520.0,21091328000.0,234348544.0,0.0,30408704.0,0.0,0.0,0.0,110.0,0.0,0.0,1192546304.0,41745588224.0,9812.0,25766.0,1548966716.496,31-01 15:31:56
1.660,2.660,2.920,24.242,0.0,52.525,23.232,0.0,0.0,4.0,1.0,86.0,8.0,0.0,1.0,12.0,1.0,87.0,0.0,0.0,0.0,10.101,0.0,89.899,0.0,0.0,0.0,28.283,0.0,58.586,13.131,0.0,0.0,9.0,3.0,49.0,39.0,0.0,0.0,24.0,3.0,13.0,60.0,0.0,0.0,3.030,0.0,92.929,4.040,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.950,1.980,93.069,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.0,0.0,64.0,33.0,0.0,0.0,7.843,1.961,56.863,33.333,0.0,0.0,3.030,0.0,94.949,2.020,0.0,0.0,25.253,2.020,44.444,28.283,0.0,0.0,20219392000.0,564203520.0,21054128128.0,344166400.0,0.0,38125568.0,0.0,0.0,0.0,114.0,0.0,0.0,1192546304.0,41745588224.0,5170.0,5828.0,1548966717.496,31-01 15:31:57
1.920,2.700,2.930,59.596,2.020,36.364,0.0,0.0,2.020,14.706,0.980,82.353,0.0,0.0,1.961,1.010,0.0,97.980,0.0,0.0,1.010,7.071,0.0,92.929,0.0,0.0,0.0,25.0,1.0,70.0,4.0,0.0,0.0,46.0,1.0,41.0,12.0,0.0,0.0,63.636,2.020,22.222,12.121,0.0,0.0,13.0,2.0,82.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.224,0.0,88.776,0.0,0.0,0.0,8.081,0.0,78.788,13.131,0.0,0.0,6.0,0.0,82.0,12.0,0.0,0.0,38.235,1.961,51.961,7.843,0.0,0.0,20229505024.0,564203520.0,21089845248.0,298336256.0,0.0,36339712.0,0.0,0.0,0.0,97.0,0.0,0.0,1192546304.0,41745588224.0,4979.0,6145.0,1548966718.495,31-01 15:31:58
1.920,2.700,2.930,56.0,2.0,32.0,10.0,0.0,0.0,15.0,2.0,79.0,2.0,0.0,2.0,11.111,3.030,71.717,14.141,0.0,0.0,6.863,0.0,92.157,0.0,0.0,0.980,63.366,5.941,29.703,0.990,0.0,0.0,43.878,4.082,37.755,14.286,0.0,0.0,14.141,1.010,67.677,17.172,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,5.941,0.990,93.069,0.0,0.0,0.0,6.061,0.0,85.859,8.081,0.0,0.0,6.931,1.980,85.149,5.941,0.0,0.0,54.0,1.0,28.0,17.0,0.0,0.0,20238016512.0,564203520.0,21135642624.0,244027392.0,0.0,27320320.0,0.0,0.0,0.0,74.0,0.0,0.0,1192546304.0,41745588224.0,4695.0,6152.0,1548966719.495,31-01 15:31:59
1.920,2.700,2.930,4.082,1.020,67.347,26.531,0.0,1.020,0.0,0.0,77.0,23.0,0.0,0.0,0.980,0.0,89.216,9.804,0.0,0.0,0.0,0.0,92.929,7.071,0.0,0.0,24.490,3.061,35.714,36.735,0.0,0.0,10.101,0.0,69.697,20.202,0.0,0.0,18.0,1.0,46.0,35.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.970,0.0,97.030,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,0.0,0.0,4.0,0.0,94.0,2.0,0.0,0.0,11.111,0.0,71.717,17.172,0.0,0.0,20239835136.0,564207616.0,21153292288.0,224555008.0,0.0,38408192.0,0.0,45056.0,0.0,100.0,0.0,2.0,1192546304.0,41745588224.0,3124.0,5116.0,1548966720.496,31-01 15:32:00
1.920,2.700,2.930,42.857,4.082,51.020,2.041,0.0,0.0,22.330,4.854,71.845,0.0,0.0,0.971,21.0,5.0,74.0,0.0,0.0,0.0,24.490,5.102,57.143,13.265,0.0,0.0,32.353,3.922,45.098,18.627,0.0,0.0,42.157,2.941,43.137,11.765,0.0,0.0,42.424,4.040,16.162,37.374,0.0,0.0,45.0,5.0,49.0,1.0,0.0,0.0,17.822,0.990,81.188,0.0,0.0,0.0,18.182,3.030,78.788,0.0,0.0,0.0,18.812,1.980,79.208,0.0,0.0,0.0,14.851,2.970,82.178,0.0,0.0,0.0,22.0,3.0,75.0,0.0,0.0,0.0,17.172,3.030,70.707,9.091,0.0,0.0,17.822,3.960,73.267,3.960,0.0,0.990,16.0,6.0,77.0,1.0,0.0,0.0,20270956544.0,564207616.0,21078515712.0,268210176.0,0.0,15896576.0,0.0,0.0,0.0,65.0,0.0,0.0,1192546304.0,41745588224.0,76825.0,7736.0,1548966721.496,31-01 15:32:01
1.920,2.700,2.930,29.0,2.0,61.0,6.0,0.0,2.0,23.0,1.0,68.0,7.0,0.0,1.0,18.0,1.0,81.0,0.0,0.0,0.0,21.782,1.980,63.366,12.871,0.0,0.0,72.727,2.020,25.253,0.0,0.0,0.0,7.071,1.010,74.747,17.172,0.0,0.0,24.752,1.980,48.515,24.752,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,8.163,0.0,83.673,8.163,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,11.0,3.0,83.0,3.0,0.0,0.0,20277436416.0,564207616.0,21099724800.0,240521216.0,0.0,30826496.0,0.0,0.0,0.0,81.0,0.0,0.0,1192546304.0,41745588224.0,4654.0,5967.0,1548966722.496,31-01 15:32:02
2.090,2.720,2.930,24.510,1.961,71.569,0.0,0.0,1.961,5.941,0.990,72.277,20.792,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,24.0,2.0,74.0,0.0,0.0,0.0,22.449,0.0,67.347,10.204,0.0,0.0,26.0,3.0,62.0,9.0,0.0,0.0,21.212,1.010,68.687,9.091,0.0,0.0,10.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,12.0,1.0,62.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.950,0.0,85.149,9.901,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.313,4.040,54.545,10.101,0.0,0.0,20281663488.0,564207616.0,21061505024.0,274513920.0,0.0,27553792.0,0.0,0.0,0.0,84.0,0.0,0.0,1192546304.0,41745588224.0,4121.0,6451.0,1548966723.495,31-01 15:32:03
